# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	73331	74245	+						5055392	PARS_RS00395	915		old_locus_tag=Pars_0078
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	73331	74245	+	WP_128622099.1	WP_128622099.1		carbohydrate kinase family protein		5055392	PARS_RS00395	915	304	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	74268	74603	+						5055419	PARS_RS00400	336		old_locus_tag=Pars_0079
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	74268	74603	+	WP_011899602.1	WP_011899602.1		hypothetical protein		5055419	PARS_RS00400	336	111	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	74600	75277	+						5055377	PARS_RS00405	678		old_locus_tag=Pars_0080
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	74600	75277	+	WP_011899603.1	WP_011899603.1		nucleotidyltransferase family protein		5055377	PARS_RS00405	678	225	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	75309	76028	+						5055284	PARS_RS00410	720		old_locus_tag=Pars_0081
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	75309	76028	+	WP_011899604.1	WP_011899604.1		hypothetical protein		5055284	PARS_RS00410	720	239	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	76025	76579	+						5055233	PARS_RS00415	555		old_locus_tag=Pars_0082
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	76025	76579	+	WP_011899605.1	WP_011899605.1		hypothetical protein		5055233	PARS_RS00415	555	184	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	76563	76928	-						5055075	PARS_RS00420	366		old_locus_tag=Pars_0083
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	76563	76928	-	WP_011899606.1	WP_011899606.1		NfeD family protein		5055075	PARS_RS00420	366	121	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	76955	78016	+						5054897	PARS_RS00425	1062		old_locus_tag=Pars_0084
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	76955	78016	+	WP_011899607.1	WP_011899607.1		GTPase		5054897	PARS_RS00425	1062	353	
gene	tRNA	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	78069	78162	+						38937995	PARS_RS00430	94		
tRNA		GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	78069	78162	+				tRNA-Arg		38937995	PARS_RS00430	78		anticodon=GCG
gene	tRNA	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	78547	78642	-						5055552	PARS_RS00435	96		old_locus_tag=Pars_R0001
tRNA		GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	78547	78642	-				tRNA-Glu		5055552	PARS_RS00435	75		anticodon=TTC
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	78797	79108	-						5055187	PARS_RS00440	312		old_locus_tag=Pars_0085
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	78797	79108	-	WP_128622100.1	WP_128622100.1		hypothetical protein		5055187	PARS_RS00440	312	103	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	79428	80330	-						5055589	PARS_RS00445	903		old_locus_tag=Pars_0086
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	79428	80330	-	WP_011899609.1	WP_011899609.1		4Fe-4S ferredoxin		5055589	PARS_RS00445	903	300	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	80332	80733	-						5054273	PARS_RS00450	402		old_locus_tag=Pars_0087
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	80332	80733	-	WP_011899610.1	WP_011899610.1		YkgJ family cysteine cluster protein		5054273	PARS_RS00450	402	133	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	81058	81369	+						5054283	PARS_RS00455	312		old_locus_tag=Pars_0088
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	81058	81369	+	WP_011899611.1	WP_011899611.1		50S ribosomal protein L14e		5054283	PARS_RS00455	312	103	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	81366	82361	+						5054298	PARS_RS00460	996		old_locus_tag=Pars_0089
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	81366	82361	+	WP_011899612.1	WP_011899612.1		RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5		5054298	PARS_RS00460	996	331	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	82385	82678	+						5054321	PARS_RS00465	294		old_locus_tag=Pars_0090
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	82385	82678	+	WP_011899613.1	WP_011899613.1		hypothetical protein		5054321	PARS_RS00465	294	97	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	82675	83169	+						5054326	PARS_RS00470	495		old_locus_tag=Pars_0091
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	82675	83169	+	WP_011899614.1	WP_011899614.1		hypothetical protein		5054326	PARS_RS00470	495	164	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	83190	83648	+						5054366	PARS_RS00475	459		old_locus_tag=Pars_0092
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	83190	83648	+	WP_011899615.1	WP_011899615.1		hypothetical protein		5054366	PARS_RS00475	459	152	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	83645	84577	+						5054371	PARS_RS00480	933		old_locus_tag=Pars_0093
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	83645	84577	+	WP_011899616.1	WP_011899616.1		Gfo/Idh/MocA family oxidoreductase		5054371	PARS_RS00480	933	310	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	84632	85174	+						5054483	PARS_RS00485	543		old_locus_tag=Pars_0094
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	84632	85174	+	WP_011899617.1	WP_011899617.1		ATPase AAA		5054483	PARS_RS00485	543	180	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	85228	85713	+						5054504	PARS_RS00490	486		old_locus_tag=Pars_0095
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	85228	85713	+	WP_011899618.1	WP_011899618.1		hypothetical protein		5054504	PARS_RS00490	486	161	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	85703	86500	-						5054511	PARS_RS00495	798		old_locus_tag=Pars_0096
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	85703	86500	-	WP_011899619.1	WP_011899619.1		nicotinamide mononucleotide deamidase-related protein		5054511	PARS_RS00495	798	265	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	86510	87388	-						5054523	PARS_RS00500	879		old_locus_tag=Pars_0097
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	86510	87388	-	WP_128622101.1	WP_128622101.1		DMT family transporter		5054523	PARS_RS00500	879	292	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	87429	87842	+						5054532	PARS_RS00505	414		old_locus_tag=Pars_0098
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	87429	87842	+	WP_011899621.1	WP_011899621.1		peroxiredoxin		5054532	PARS_RS00505	414	137	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	87839	88072	+						5054556	PARS_RS00510	234		old_locus_tag=Pars_0099
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	87839	88072	+	WP_011899622.1	WP_011899622.1		oxidoreductase		5054556	PARS_RS00510	234	77	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	88041	88430	-						5054567	PARS_RS00515	390		old_locus_tag=Pars_0100
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	88041	88430	-	WP_011899623.1	WP_011899623.1		DsrE family protein		5054567	PARS_RS00515	390	129	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	88515	89171	-						5054578	PARS_RS00520	657		old_locus_tag=Pars_0101
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	88515	89171	-	WP_011899624.1	WP_011899624.1		endonuclease III		5054578	PARS_RS00520	657	218	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	89217	89714	+						5054618	PARS_RS00525	498		old_locus_tag=Pars_0102
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	89217	89714	+	WP_011899625.1	WP_011899625.1		hypothetical protein		5054618	PARS_RS00525	498	165	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	90073	90867	+						5054627	PARS_RS00530	795		old_locus_tag=Pars_0103
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	90073	90867	+	WP_128867343.1	WP_128867343.1		AAA family ATPase		5054627	PARS_RS00530	795	264	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	90897	92369	+						5054715	PARS_RS00535	1473		old_locus_tag=Pars_0104
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	90897	92369	+	WP_011899627.1	WP_011899627.1		carboxypeptidase M32		5054715	PARS_RS00535	1473	490	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	92366	93004	-						5054717	PARS_RS00540	639		old_locus_tag=Pars_0105
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	92366	93004	-	WP_128622102.1	WP_128622102.1		hypothetical protein		5054717	PARS_RS00540	639	212	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	93044	93505	+						5054763	PARS_RS00545	462		old_locus_tag=Pars_0106
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	93044	93505	+	WP_011899629.1	WP_011899629.1		phosphopantetheine adenylyltransferase		5054763	PARS_RS00545	462	153	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	93482	94792	-						5054775	PARS_RS00550	1311		old_locus_tag=Pars_0107
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	93482	94792	-	WP_011899630.1	WP_011899630.1		M28 family peptidase		5054775	PARS_RS00550	1311	436	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	94819	95166	-						5054892	PARS_RS00555	348		old_locus_tag=Pars_0108
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	94819	95166	-	WP_011899631.1	WP_011899631.1		hypothetical protein		5054892	PARS_RS00555	348	115	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	95281	95559	+						5054778	PARS_RS00560	279		old_locus_tag=Pars_0109
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	95281	95559	+	WP_011899632.1	WP_011899632.1		acylphosphatase		5054778	PARS_RS00560	279	92	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	95540	96349	-						5054895	PARS_RS00565	810		old_locus_tag=Pars_0110
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	95540	96349	-	WP_011899633.1	WP_011899633.1		deacetylase		5054895	PARS_RS00565	810	269	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	96558	97397	+						5054918	PARS_RS00570	840		old_locus_tag=Pars_0111
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	96558	97397	+	WP_011899634.1	WP_011899634.1		ACT domain-containing protein		5054918	PARS_RS00570	840	279	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	97498	99630	-						5054945	PARS_RS00575	2133		old_locus_tag=Pars_0112
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	97498	99630	-	WP_011899635.1	WP_011899635.1		DEAD/DEAH box helicase		5054945	PARS_RS00575	2133	710	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	99714	101756	+						5054946	PARS_RS00580	2043		old_locus_tag=Pars_0113
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	99714	101756	+	WP_011899636.1	WP_011899636.1		minichromosome maintenance protein MCM		5054946	PARS_RS00580	2043	680	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	101770	102270	+						5054978	PARS_RS00585	501		old_locus_tag=Pars_0114
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	101770	102270	+	WP_128622104.1	WP_128622104.1		PaREP1 family protein		5054978	PARS_RS00585	501	166	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	102487	102990	+						5055046	PARS_RS00590	504		old_locus_tag=Pars_0115
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	102487	102990	+	WP_011899638.1	WP_011899638.1		hypothetical protein		5055046	PARS_RS00590	504	167	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	103752	104201	+						5055064	PARS_RS00595	450		old_locus_tag=Pars_0116
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	103752	104201	+	WP_011899639.1	WP_011899639.1		hypothetical protein		5055064	PARS_RS00595	450	149	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	104421	104918	+						38938052	PARS_RS12020	498		old_locus_tag=Pars_0117
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	104421	104918	+	WP_128867345.1	WP_128867345.1		glycosyltransferase 87 family protein		38938052	PARS_RS12020	498	165	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	104849	105193	+						5055143	PARS_RS00605	345		old_locus_tag=Pars_0118
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	104849	105193	+	WP_241428758.1	WP_241428758.1		hypothetical protein		5055143	PARS_RS00605	345	114	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	105233	107929	+						5055223	PARS_RS00610	2697		old_locus_tag=Pars_0119
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	105233	107929	+	WP_128622106.1	WP_128622106.1		hypothetical protein		5055223	PARS_RS00610	2697	898	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	107883	108899	-						5055245	PARS_RS00615	1017		old_locus_tag=Pars_0120
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	107883	108899	-	WP_011899643.1	WP_011899643.1		histidinol-phosphate aminotransferase family protein		5055245	PARS_RS00615	1017	338	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	108920	109255	-						5055262	PARS_RS00620	336		old_locus_tag=Pars_0121
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	108920	109255	-	WP_011899644.1	WP_011899644.1		hypothetical protein		5055262	PARS_RS00620	336	111	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	109276	110730	-						5055267	PARS_RS00625	1455		old_locus_tag=Pars_0122
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	109276	110730	-	WP_128867346.1	WP_128867346.1		tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3		5055267	PARS_RS00625	1455	484	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	110838	111026	+						5055279	PARS_RS00630	189		old_locus_tag=Pars_0123
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	110838	111026	+	WP_011899646.1	WP_011899646.1		hypothetical protein		5055279	PARS_RS00630	189	62	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	111013	111552	+						5055298	PARS_RS00635	540		old_locus_tag=Pars_0124
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	111013	111552	+	WP_011899647.1	WP_011899647.1		hypothetical protein		5055298	PARS_RS00635	540	179	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	111540	111845	+						5054392	PARS_RS00640	306		old_locus_tag=Pars_0125
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	111540	111845	+	WP_011899648.1	WP_011899648.1		TrmB family transcriptional regulator		5054392	PARS_RS00640	306	101	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	111809	112369	+						5055361	PARS_RS00645	561		old_locus_tag=Pars_0126
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	111809	112369	+	WP_128622107.1	WP_128622107.1		class I SAM-dependent methyltransferase		5055361	PARS_RS00645	561	186	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	112410	113759	+						5055391	PARS_RS00650	1350		old_locus_tag=Pars_0127
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	112410	113759	+	WP_241428759.1	WP_241428759.1		hypothetical protein		5055391	PARS_RS00650	1350	449	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	113756	114214	+						5055401	PARS_RS00655	459		old_locus_tag=Pars_0128
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	113756	114214	+	WP_011899651.1	WP_011899651.1		hypothetical protein		5055401	PARS_RS00655	459	152	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	114277	117627	+						5055510	PARS_RS00660	3351		old_locus_tag=Pars_0129
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	114277	117627	+	WP_011899652.1	WP_011899652.1		hypothetical protein		5055510	PARS_RS00660	3351	1116	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	117624	118277	+						5055527	PARS_RS00665	654		old_locus_tag=Pars_0130
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	117624	118277	+	WP_011899653.1	WP_011899653.1		hypothetical protein		5055527	PARS_RS00665	654	217	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	118274	118792	+						5055560	PARS_RS00670	519		old_locus_tag=Pars_0131
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	118274	118792	+	WP_011899654.1	WP_011899654.1		hypothetical protein		5055560	PARS_RS00670	519	172	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	118825	119934	+						5055580	PARS_RS00675	1110		old_locus_tag=Pars_0132
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	118825	119934	+	WP_011899655.1	WP_011899655.1		SufD family Fe-S cluster assembly protein		5055580	PARS_RS00675	1110	369	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	119927	121174	-						5055581	PARS_RS00680	1248		old_locus_tag=Pars_0133
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	119927	121174	-	WP_164905904.1	WP_164905904.1		tRNA(Ile)(2)-agmatinylcytidine synthase		5055581	PARS_RS00680	1248	415	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	121873	122883	+						5055601	PARS_RS00685	1011		old_locus_tag=Pars_0134
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	121873	122883	+	WP_011899657.1	WP_011899657.1		ATP-binding protein		5055601	PARS_RS00685	1011	336	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	122954	123091	+						44139551	PARS_RS12270	138		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	122954	123091	+	WP_164905905.1	WP_164905905.1		hypothetical protein		44139551	PARS_RS12270	138	45	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	123297	124106	-						5055708	PARS_RS00690	810		old_locus_tag=Pars_0135
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	123297	124106	-	WP_011899658.1	WP_011899658.1		ABC transporter substrate-binding protein		5055708	PARS_RS00690	810	269	
