# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	68735	69724	-						1464792	PAE_RS00385	990		old_locus_tag=PAE0121
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	68735	69724	-	WP_011007048.1	WP_011007048.1		CRISPR-associated DxTHG motif protein		1464792	PAE_RS00385	990	329	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	69828	70814	+						1464793	PAE_RS00390	987		old_locus_tag=PAE0122
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	69828	70814	+	WP_011007049.1	WP_011007049.1		DNA double-strand break repair nuclease NurA		1464793	PAE_RS00390	987	328	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	70863	71363	+						38937824	PAE_RS00395	501		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	70863	71363	+	WP_226976148.1	WP_226976148.1		hypothetical protein		38937824	PAE_RS00395	501	166	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	71374	72024	+						1464795	PAE_RS00400	651		old_locus_tag=PAE0126
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	71374	72024	+	WP_011007051.1	WP_011007051.1		putative CRISPR-associated protein		1464795	PAE_RS00400	651	216	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	72118	73725	+						1464796	PAE_RS00405	1608		old_locus_tag=PAE0128
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	72118	73725	+	WP_011007052.1	WP_011007052.1		ATP-binding protein		1464796	PAE_RS00405	1608	535	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	73722	74171	+						1464797	PAE_RS00410	450		old_locus_tag=PAE0129
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	73722	74171	+	WP_011007053.1	WP_011007053.1		hypothetical protein		1464797	PAE_RS00410	450	149	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	74224	74508	+					cas6	1464798	PAE_RS00415	285		old_locus_tag=PAE0131
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	74224	74508	+	WP_128621378.1	WP_128621378.1		CRISPR system precrRNA processing endoribonuclease RAMP protein Cas6	cas6	1464798	PAE_RS00415	285	94	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	74890	75330	-						1464799	PAE_RS00420	441		old_locus_tag=PAE0133
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	74890	75330	-	WP_011007055.1	WP_011007055.1		hypothetical protein		1464799	PAE_RS00420	441	146	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	75306	75926	-						1464800	PAE_RS00425	621		old_locus_tag=PAE0134
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	75306	75926	-	WP_011007056.1	WP_011007056.1		hypothetical protein		1464800	PAE_RS00425	621	206	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	75923	76297	-						1464801	PAE_RS00430	375		old_locus_tag=PAE0135
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	75923	76297	-	WP_011007057.1	WP_011007057.1		DUF5518 domain-containing protein		1464801	PAE_RS00430	375	124	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	76373	76714	-						1464802	PAE_RS00435	342		old_locus_tag=PAE0137
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	76373	76714	-	WP_011007058.1	WP_011007058.1		hypothetical protein		1464802	PAE_RS00435	342	113	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	77849	78304	+						1464806	PAE_RS00440	456		old_locus_tag=PAE0142
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	77849	78304	+	WP_011007062.1	WP_011007062.1		hypothetical protein		1464806	PAE_RS00440	456	151	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	78314	78655	+						1464807	PAE_RS00445	342		old_locus_tag=PAE0143
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	78314	78655	+	WP_011007063.1	WP_011007063.1		hypothetical protein		1464807	PAE_RS00445	342	113	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	78825	79163	-						1464808	PAE_RS00450	339		old_locus_tag=PAE0144
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	78825	79163	-	WP_011007064.1	WP_011007064.1		gamma-glutamylcyclotransferase		1464808	PAE_RS00450	339	112	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	79166	80065	-						1464809	PAE_RS00455	900		old_locus_tag=PAE0146
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	79166	80065	-	WP_011007065.1	WP_011007065.1		winged helix-turn-helix transcriptional regulator		1464809	PAE_RS00455	900	299	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	80100	81050	-						1464810	PAE_RS00460	951		old_locus_tag=PAE0148
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	80100	81050	-	WP_011007066.1	WP_011007066.1		hypothetical protein		1464810	PAE_RS00460	951	316	
gene	pseudogene	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	81313	81474	+						68225628	PAE_RS13350	162		partial;pseudo
CDS	without_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	81313	81474	+				PaREP1 family protein		68225628	PAE_RS13350	162		partial;pseudo
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	81485	81628	+						43496584	PAE_RS12970	144		old_locus_tag=PAE0150
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	81485	81628	+	WP_011007067.1	WP_011007067.1		hypothetical protein		43496584	PAE_RS12970	144	47	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	81756	82151	-						1464812	PAE_RS00470	396		old_locus_tag=PAE0151
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	81756	82151	-	WP_011007068.1	WP_011007068.1		type II toxin-antitoxin system VapC family toxin		1464812	PAE_RS00470	396	131	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	82135	82368	-						1464813	PAE_RS00475	234		old_locus_tag=PAE0152
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	82135	82368	-	WP_011007069.1	WP_011007069.1		antitoxin		1464813	PAE_RS00475	234	77	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	82432	83343	-						1464814	PAE_RS00480	912		old_locus_tag=PAE0153
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	82432	83343	-	WP_011007070.1	WP_011007070.1		ParA family protein		1464814	PAE_RS00480	912	303	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	83334	83693	-						1464815	PAE_RS00485	360		old_locus_tag=PAE0154
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	83334	83693	-	WP_011007071.1	WP_011007071.1		hypothetical protein		1464815	PAE_RS00485	360	119	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	83902	84066	+						43496585	PAE_RS12975	165		old_locus_tag=PAE0157
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	83902	84066	+	WP_158296290.1	WP_158296290.1		hypothetical protein		43496585	PAE_RS12975	165	54	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	84063	84311	-						1464818	PAE_RS00490	249		old_locus_tag=PAE0158
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	84063	84311	-	WP_011007073.1	WP_011007073.1		hypothetical protein		1464818	PAE_RS00490	249	82	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	84923	85396	+						1464821	PAE_RS00500	474		old_locus_tag=PAE0163
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	84923	85396	+	WP_011007075.1	WP_011007075.1		NUDIX domain-containing protein		1464821	PAE_RS00500	474	157	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	85425	86489	+					twy1	1464822	PAE_RS00505	1065		old_locus_tag=PAE0164
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	85425	86489	+	WP_011007076.1	WP_011007076.1		4-demethylwyosine synthase TYW1	twy1	1464822	PAE_RS00505	1065	354	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	86727	87071	+						1464824	PAE_RS00510	345		old_locus_tag=PAE0165
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	86727	87071	+	WP_011007078.1	WP_011007078.1		DUF86 domain-containing protein		1464824	PAE_RS00510	345	114	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	87061	87432	+						1464825	PAE_RS00515	372		old_locus_tag=PAE0166
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	87061	87432	+	WP_011007079.1	WP_011007079.1		nucleotidyltransferase domain-containing protein		1464825	PAE_RS00515	372	123	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	87429	87824	-						1464826	PAE_RS00520	396		old_locus_tag=PAE0167
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	87429	87824	-	WP_011007080.1	WP_011007080.1		nucleotidyltransferase domain-containing protein		1464826	PAE_RS00520	396	131	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	87794	88186	-						1464827	PAE_RS00525	393		old_locus_tag=PAE0168
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	87794	88186	-	WP_011007081.1	WP_011007081.1		HEPN domain-containing protein		1464827	PAE_RS00525	393	130	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	88245	88883	+					tenA	1464828	PAE_RS00530	639		old_locus_tag=PAE0170
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	88245	88883	+	WP_011007082.1	WP_011007082.1		thiaminase II	tenA	1464828	PAE_RS00530	639	212	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	88870	89463	+						1464829	PAE_RS00535	594		old_locus_tag=PAE0171
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	88870	89463	+	WP_011007083.1	WP_011007083.1		TenA family transcriptional regulator		1464829	PAE_RS00535	594	197	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	89519	90745	+						1464830	PAE_RS00540	1227		old_locus_tag=PAE0172
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	89519	90745	+	WP_011007084.1	WP_011007084.1		ATP-binding protein		1464830	PAE_RS00540	1227	408	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	90760	90972	-						1464831	PAE_RS00545	213		old_locus_tag=PAE0173
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	90760	90972	-	WP_011007085.1	WP_011007085.1		hypothetical protein		1464831	PAE_RS00545	213	70	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	90956	91741	-						1464832	PAE_RS00550	786		old_locus_tag=PAE0175
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	90956	91741	-	WP_011007086.1	WP_011007086.1		sulfide-dependent adenosine diphosphate thiazole synthase		1464832	PAE_RS00550	786	261	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	91828	93081	+						1464833	PAE_RS00555	1254		old_locus_tag=PAE0176
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	91828	93081	+	WP_011007087.1	WP_011007087.1		MFS transporter		1464833	PAE_RS00555	1254	417	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	93173	93466	+						1464834	PAE_RS00560	294		old_locus_tag=PAE0178
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	93173	93466	+	WP_011007088.1	WP_011007088.1		hypothetical protein		1464834	PAE_RS00560	294	97	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	93587	94363	+						1464835	PAE_RS00565	777		old_locus_tag=PAE0180
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	93587	94363	+	WP_011007089.1	WP_011007089.1		methyltransferase domain-containing protein		1464835	PAE_RS00565	777	258	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	94405	95184	-					cas6	1464836	PAE_RS00570	780		old_locus_tag=PAE0181
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	94405	95184	-	WP_128867159.1	WP_128867159.1		CRISPR-associated endoribonuclease Cas6	cas6	1464836	PAE_RS00570	780	259	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	101069	101641	-					cas4	1464837	PAE_RS00575	573		old_locus_tag=PAE0198
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	101069	101641	-	WP_011007091.1	WP_011007091.1		CRISPR-associated protein Cas4	cas4	1464837	PAE_RS00575	573	190	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	101625	101900	-					cas2	1464838	PAE_RS00580	276		old_locus_tag=PAE0199
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	101625	101900	-	WP_011007092.1	WP_011007092.1		CRISPR-associated endonuclease Cas2	cas2	1464838	PAE_RS00580	276	91	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	101888	102775	-					cas1	1464839	PAE_RS00585	888		old_locus_tag=PAE0200
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	101888	102775	-	WP_011007093.1	WP_011007093.1		CRISPR-associated endonuclease Cas1	cas1	1464839	PAE_RS00585	888	295	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	102756	103604	-					cas4a	1464840	PAE_RS00590	849		old_locus_tag=PAE0201
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	102756	103604	-	WP_011007094.1	WP_011007094.1		type I-A CRISPR-associated protein Cas4/Csa1	cas4a	1464840	PAE_RS00590	849	282	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	103683	104288	+						1464841	PAE_RS00595	606		old_locus_tag=PAE0202
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	103683	104288	+	WP_011007095.1	WP_011007095.1		CRISPR-associated transcriptional regulator Csa3		1464841	PAE_RS00595	606	201	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	104858	105754	-						1464842	PAE_RS00605	897		old_locus_tag=PAE0204
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	104858	105754	-	WP_011007096.1	WP_011007096.1		hypothetical protein		1464842	PAE_RS00605	897	298	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	105739	106782	-					cas8a2	1464843	PAE_RS00610	1044		old_locus_tag=PAE0205
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	105739	106782	-	WP_011007097.1	WP_011007097.1		type I-A CRISPR-associated protein Cas8a2/Csa4	cas8a2	1464843	PAE_RS00610	1044	347	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	106776	107543	-						1464844	PAE_RS00615	768		old_locus_tag=PAE0207
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	106776	107543	-	WP_011007098.1	WP_011007098.1		CRISPR-associated endonuclease Cas3''		1464844	PAE_RS00615	768	255	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	107626	109290	-					cas3	1464845	PAE_RS00620	1665		old_locus_tag=PAE0208
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	107626	109290	-	WP_011007099.1	WP_011007099.1		CRISPR-associated helicase Cas3'	cas3	1464845	PAE_RS00620	1665	554	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	109280	109972	-					cas5a	1464846	PAE_RS00625	693		old_locus_tag=PAE0209
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	109280	109972	-	WP_011007100.1	WP_011007100.1		type I-A CRISPR-associated protein Cas5a	cas5a	1464846	PAE_RS00625	693	230	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	109969	110946	-					cas7a	1464847	PAE_RS00630	978		old_locus_tag=PAE0210
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	109969	110946	-	WP_011007101.1	WP_011007101.1		type I-A CRISPR-associated protein Cas7/Csa2	cas7a	1464847	PAE_RS00630	978	325	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	110950	111372	-						1464848	PAE_RS00635	423		old_locus_tag=PAE0211
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	110950	111372	-	WP_011007102.1	WP_011007102.1		hypothetical protein		1464848	PAE_RS00635	423	140	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	111782	112546	+					cas6	1464849	PAE_RS00640	765		old_locus_tag=PAE0212
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	111782	112546	+	WP_011007103.1	WP_011007103.1		CRISPR-associated endoribonuclease Cas6	cas6	1464849	PAE_RS00640	765	254	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	112713	113093	-						1464850	PAE_RS00645	381		old_locus_tag=PAE0213
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	112713	113093	-	WP_011007104.1	WP_011007104.1		hypothetical protein		1464850	PAE_RS00645	381	126	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	113166	113483	-						1464851	PAE_RS00650	318		old_locus_tag=PAE0214
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	113166	113483	-	WP_011007105.1	WP_011007105.1		hypothetical protein		1464851	PAE_RS00650	318	105	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	113621	114325	-						1464852	PAE_RS00655	705		old_locus_tag=PAE0215
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	113621	114325	-	WP_011007106.1	WP_011007106.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		1464852	PAE_RS00655	705	234	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	114440	115882	+					purD	1464853	PAE_RS00660	1443		old_locus_tag=PAE0216
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	114440	115882	+	WP_011007107.1	WP_011007107.1		phosphoribosylamine--glycine ligase	purD	1464853	PAE_RS00660	1443	480	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	115885	117021	+						1464854	PAE_RS00665	1137		old_locus_tag=PAE0218
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	115885	117021	+	WP_011007108.1	WP_011007108.1		amidophosphoribosyltransferase		1464854	PAE_RS00665	1137	378	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	117018	117842	+						1464855	PAE_RS00670	825		old_locus_tag=PAE0219
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	117018	117842	+	WP_011007109.1	WP_011007109.1		phosphoribosylglycinamide formyltransferase		1464855	PAE_RS00670	825	274	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	117827	118762	+						1464856	PAE_RS00675	936		old_locus_tag=PAE0220
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	117827	118762	+	WP_011007110.1	WP_011007110.1		bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase		1464856	PAE_RS00675	936	311	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	118752	119684	+						1464857	PAE_RS00680	933		old_locus_tag=PAE0221
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	118752	119684	+	WP_011007111.1	WP_011007111.1		AIR synthase related protein		1464857	PAE_RS00680	933	310	
