# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	79237	79680	-	WP_014287382.1	WP_014287382.1		molybdopterin-guanine dinucleotide biosynthesis protein B		11595888	P186_RS00395	444	147	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	79677	79979	-						11595889	P186_RS00400	303		old_locus_tag=P186_0084
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	79677	79979	-	WP_014287383.1	WP_014287383.1		PadR family transcriptional regulator		11595889	P186_RS00400	303	100	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	79976	81031	-						11595890	P186_RS00405	1056		old_locus_tag=P186_0085
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	79976	81031	-	WP_014287384.1	WP_014287384.1		inositol-3-phosphate synthase		11595890	P186_RS00405	1056	351	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	81096	82700	-						11595891	P186_RS00410	1605		old_locus_tag=P186_0086
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	81096	82700	-	WP_237179486.1	WP_237179486.1		(Fe-S)-binding protein		11595891	P186_RS00410	1605	534	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	82901	83545	-					cas4	11595892	P186_RS00415	645		old_locus_tag=P186_0087
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	82901	83545	-	WP_014287386.1	WP_014287386.1		CRISPR-associated protein Cas4	cas4	11595892	P186_RS00415	645	214	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	83526	85079	-						11595893	P186_RS00420	1554		old_locus_tag=P186_0088
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	83526	85079	-	WP_148682546.1	WP_148682546.1		GTP-binding protein		11595893	P186_RS00420	1554	517	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	85135	87306	-						11595894	P186_RS00425	2172		old_locus_tag=P186_0089
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	85135	87306	-	WP_148682547.1	WP_148682547.1		sodium-translocating pyrophosphatase		11595894	P186_RS00425	2172	723	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	87406	89709	+						11595895	P186_RS00430	2304		old_locus_tag=P186_0090
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	87406	89709	+	WP_014287389.1	WP_014287389.1		ATPase		11595895	P186_RS00430	2304	767	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	89710	90375	+						11595896	P186_RS00435	666		old_locus_tag=P186_0091
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	89710	90375	+	WP_014287390.1	WP_014287390.1		methylenetetrahydrofolate reductase		11595896	P186_RS00435	666	221	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	90372	90614	-						11595897	P186_RS00440	243		old_locus_tag=P186_0092
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	90372	90614	-	WP_148682548.1	WP_148682548.1		ribonuclease P protein subunit		11595897	P186_RS00440	243	80	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	90614	90778	-					rpmC	11595898	P186_RS00445	165		old_locus_tag=P186_0093
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	90614	90778	-	WP_193383996.1	WP_193383996.1		50S ribosomal protein L29	rpmC	11595898	P186_RS00445	165	54	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	90862	91518	-						11595899	P186_RS00450	657		old_locus_tag=P186_0094
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	90862	91518	-	WP_014287393.1	WP_014287393.1		30S ribosomal protein S3		11595899	P186_RS00450	657	218	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	91831	92388	-						11595900	P186_RS00455	558		old_locus_tag=P186_0095
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	91831	92388	-	WP_148682549.1	WP_148682549.1		50S ribosomal protein L22		11595900	P186_RS00455	558	185	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	92473	93300	+						11595901	P186_RS00460	828		old_locus_tag=P186_0096
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	92473	93300	+	WP_014287395.1	WP_014287395.1		geranylgeranylglycerol-phosphate geranylgeranyltransferase		11595901	P186_RS00460	828	275	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	93285	93968	+						11595902	P186_RS00465	684		old_locus_tag=P186_0097
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	93285	93968	+	WP_014287396.1	WP_014287396.1		HAD family hydrolase		11595902	P186_RS00465	684	227	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	93954	94418	-						11595903	P186_RS00470	465		old_locus_tag=P186_0098
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	93954	94418	-	WP_014287397.1	WP_014287397.1		hypothetical protein		11595903	P186_RS00470	465	154	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	94648	95496	-						11595904	P186_RS00475	849		old_locus_tag=P186_0099
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	94648	95496	-	WP_148682550.1	WP_148682550.1		hypothetical protein		11595904	P186_RS00475	849	282	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	95884	97218	+						11595906	P186_RS00480	1335		old_locus_tag=P186_0101
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	95884	97218	+	WP_148682551.1	WP_148682551.1		ATP-binding protein		11595906	P186_RS00480	1335	444	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	97240	97449	+						11595907	P186_RS00485	210		old_locus_tag=P186_0102
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	97240	97449	+	WP_014287401.1	WP_014287401.1		hypothetical protein		11595907	P186_RS00485	210	69	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	97768	98010	-						11595909	P186_RS00490	243		old_locus_tag=P186_0104
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	97768	98010	-	WP_014287403.1	WP_014287403.1		hypothetical protein		11595909	P186_RS00490	243	80	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	97986	98573	-						11595910	P186_RS00495	588		old_locus_tag=P186_0105
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	97986	98573	-	WP_014287404.1	WP_014287404.1		hypothetical protein		11595910	P186_RS00495	588	195	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	98977	99441	-						11595911	P186_RS00500	465		old_locus_tag=P186_0106
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	98977	99441	-	WP_014287405.1	WP_014287405.1		hypothetical protein		11595911	P186_RS00500	465	154	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	100020	101330	-						11595912	P186_RS00505	1311		old_locus_tag=P186_0107
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	100020	101330	-	WP_148682552.1	WP_148682552.1		hypothetical protein		11595912	P186_RS00505	1311	436	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	101610	101822	+						11595913	P186_RS00510	213		old_locus_tag=P186_0108
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	101610	101822	+	WP_148682553.1	WP_148682553.1		hypothetical protein		11595913	P186_RS00510	213	70	
gene	tRNA	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	101912	102000	+						11595914	P186_RS00515	89		old_locus_tag=P186_R0002
tRNA		GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	101912	102000	+				tRNA-Val		11595914	P186_RS00515	72		anticodon=CAC
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	102026	105097	-						11595915	P186_RS00520	3072		old_locus_tag=P186_0109
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	102026	105097	-	WP_148682554.1	WP_148682554.1		glycoside hydrolase		11595915	P186_RS00520	3072	1023	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	105145	105711	+						11595916	P186_RS00525	567		old_locus_tag=P186_0110
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	105145	105711	+	WP_148682555.1	WP_148682555.1		ribonuclease HI family protein		11595916	P186_RS00525	567	188	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	105769	106149	-						11595917	P186_RS00530	381		old_locus_tag=P186_0111
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	105769	106149	-	WP_014287410.1	WP_014287410.1		hypothetical protein		11595917	P186_RS00530	381	126	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	106200	106943	+					nucS	11595918	P186_RS00535	744		old_locus_tag=P186_0112
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	106200	106943	+	WP_237179431.1	WP_237179431.1		endonuclease NucS	nucS	11595918	P186_RS00535	744	247	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	107144	107368	+						11595920	P186_RS00540	225		old_locus_tag=P186_0114
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	107144	107368	+	WP_014287413.1	WP_014287413.1		hypothetical protein		11595920	P186_RS00540	225	74	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	107351	108697	-						11595921	P186_RS00545	1347		old_locus_tag=P186_0115
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	107351	108697	-	WP_014287414.1	WP_014287414.1		acetyl ornithine aminotransferase family protein		11595921	P186_RS00545	1347	448	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	108795	109568	-					sufC	11595922	P186_RS00550	774		old_locus_tag=P186_0116
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	108795	109568	-	WP_014287415.1	WP_014287415.1		Fe-S cluster assembly ATPase SufC	sufC	11595922	P186_RS00550	774	257	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	109985	110794	-						11595924	P186_RS00555	810		old_locus_tag=P186_0118
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	109985	110794	-	WP_014287417.1	WP_014287417.1		hypothetical protein		11595924	P186_RS00555	810	269	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	110955	111440	-						11595925	P186_RS00560	486		old_locus_tag=P186_0119
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	110955	111440	-	WP_014287418.1	WP_014287418.1		hypothetical protein		11595925	P186_RS00560	486	161	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	112498	113922	+					sufB	11595928	P186_RS00565	1425		old_locus_tag=P186_0122
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	112498	113922	+	WP_148682556.1	WP_148682556.1		Fe-S cluster assembly protein SufB	sufB	11595928	P186_RS00565	1425	474	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	113955	114551	+						11595929	P186_RS00570	597		old_locus_tag=P186_0123
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	113955	114551	+	WP_014287422.1	WP_014287422.1		hypothetical protein		11595929	P186_RS00570	597	198	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	114551	115450	+						11595930	P186_RS00575	900		old_locus_tag=P186_0124
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	114551	115450	+	WP_014287423.1	WP_014287423.1		RimK family alpha-L-glutamate ligase		11595930	P186_RS00575	900	299	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	115755	116078	-						11595931	P186_RS00580	324		old_locus_tag=P186_0125
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	115755	116078	-	WP_014287424.1	WP_014287424.1		hypothetical protein		11595931	P186_RS00580	324	107	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	116071	116604	-						11595932	P186_RS00585	534		old_locus_tag=P186_0126
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	116071	116604	-	WP_237179432.1	WP_237179432.1		hypothetical protein		11595932	P186_RS00585	534	177	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	116638	116997	-						11595933	P186_RS00590	360		old_locus_tag=P186_0127
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	116638	116997	-	WP_014287426.1	WP_014287426.1		exosome subunit		11595933	P186_RS00590	360	119	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	117071	117637	+						11595934	P186_RS00595	567		old_locus_tag=P186_0128
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	117071	117637	+	WP_148682557.1	WP_148682557.1		50S ribosomal protein L15e		11595934	P186_RS00595	567	188	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	117799	118662	-						11595935	P186_RS00600	864		old_locus_tag=P186_0129
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	117799	118662	-	WP_014287428.1	WP_014287428.1		hypothetical protein		11595935	P186_RS00600	864	287	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	118652	119392	-						11595936	P186_RS00605	741		old_locus_tag=P186_0130
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	118652	119392	-	WP_014287429.1	WP_014287429.1		FAD-dependent thymidylate synthase		11595936	P186_RS00605	741	246	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	119507	121021	+						11595937	P186_RS00610	1515		old_locus_tag=P186_0131
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	119507	121021	+	WP_014287430.1	WP_014287430.1		glycosyltransferase family 2 protein		11595937	P186_RS00610	1515	504	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	120990	122438	-						11595938	P186_RS00615	1449		old_locus_tag=P186_0132
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	120990	122438	-	WP_014287431.1	WP_014287431.1		lysine--tRNA ligase		11595938	P186_RS00615	1449	482	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	122467	123426	-						11595939	P186_RS00620	960		old_locus_tag=P186_0133
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	122467	123426	-	WP_014287432.1	WP_014287432.1		NAD(P)/FAD-dependent oxidoreductase		11595939	P186_RS00620	960	319	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	123461	124096	-						11595940	P186_RS00625	636		old_locus_tag=P186_0134
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	123461	124096	-	WP_014287433.1	WP_014287433.1		hypothetical protein		11595940	P186_RS00625	636	211	
gene	pseudogene	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	124125	125559	-						11595941	P186_RS00630	1435		pseudo;old_locus_tag=P186_0135
CDS	without_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	124125	125559	-				UbiD family decarboxylase		11595941	P186_RS00630	1435		pseudo
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	125608	126516	-						11595942	P186_RS00635	909		old_locus_tag=P186_0137
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	125608	126516	-	WP_014287434.1	WP_014287434.1		membrane protein		11595942	P186_RS00635	909	302	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	126538	126960	-						11595943	P186_RS00640	423		old_locus_tag=P186_0138
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	126538	126960	-	WP_014287435.1	WP_014287435.1		helix-turn-helix domain-containing protein		11595943	P186_RS00640	423	140	
gene	rRNA	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	127214	130817	+						41584034	P186_RS00645	3604		
rRNA		GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	127214	130817	+				16S ribosomal RNA		41584034	P186_RS00645	3604		
gene	rRNA	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	130866	133904	+						11595945	P186_RS00650	3039		old_locus_tag=P186_R0004
rRNA		GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	130866	133904	+				23S ribosomal RNA		11595945	P186_RS00650	3039		
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	134042	134212	+						43500865	P186_RS13700	171		old_locus_tag=P186_0144
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	134042	134212	+	WP_014287436.1	WP_014287436.1		hypothetical protein		43500865	P186_RS13700	171	56	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	134400	135314	+						11595947	P186_RS00655	915		old_locus_tag=P186_0146
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	134400	135314	+	WP_158307116.1	WP_158307116.1		hypothetical protein		11595947	P186_RS00655	915	304	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	135298	136872	+						11595948	P186_RS00660	1575		old_locus_tag=P186_0147
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	135298	136872	+	WP_014287438.1	WP_014287438.1		hypothetical protein		11595948	P186_RS00660	1575	524	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	136876	137952	+						11595949	P186_RS00665	1077		old_locus_tag=P186_0148
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	136876	137952	+	WP_014287439.1	WP_014287439.1		hypothetical protein		11595949	P186_RS00665	1077	358	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	137949	138878	+						11595950	P186_RS00670	930		old_locus_tag=P186_0149
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	137949	138878	+	WP_014287440.1	WP_014287440.1		hypothetical protein		11595950	P186_RS00670	930	309	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	138954	140069	+						41584035	P186_RS00675	1116		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	138954	140069	+	WP_158307117.1	WP_158307117.1		hypothetical protein		41584035	P186_RS00675	1116	371	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	140097	141887	+						41584036	P186_RS00680	1791		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	140097	141887	+	WP_148682561.1	WP_148682561.1		hypothetical protein		41584036	P186_RS00680	1791	596	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	141903	142898	+						11595952	P186_RS00685	996		old_locus_tag=P186_0152
